date,nav,bench
2021-07-29,208.83929493135142,178.87674164516292
2021-07-30,210.86252889756156,177.90972538453755
2021-08-02,211.6700759094525,177.58187234365514
2021-08-03,212.5840566818445,179.0386521895871
2021-08-04,213.06345632784294,178.2092757032989
2021-08-05,212.76259056633117,179.27950203020643
2021-08-06,211.49917508016998,179.579842927798
2021-08-09,210.85677152774116,179.4110543475511
2021-08-10,209.45118570726984,179.5891519935236
2021-08-11,209.17832223967233,179.81826173851448
2021-08-12,208.5494293515645,180.56385663327262
2021-08-13,208.94766170189524,180.8540781218377
2021-08-16,209.34971199654785,181.32806965948188
2021-08-17,207.23829385612908,180.04776677292048
2021-08-18,204.92754954163726,178.11252861895366
2021-08-19,206.2473156641758,178.336361250253
2021-08-20,207.595761769955,179.78829880085004
2021-08-23,209.26574499471337,181.32077656977333
2021-08-24,212.463301258152,181.59198463747217
2021-08-25,213.63032511443777,181.99514031193078
2021-08-26,212.8775865700807,180.93503339404978
2021-08-27,215.5439436548749,182.528642671018
2021-08-30,215.58762762375892,183.3147152018822
2021-08-31,216.19955115348867,183.06740237932604
2021-09-01,215.93833532999875,183.12446240639545
2021-09-02,217.18276985923856,183.64501903713824
2021-09-03,217.4534520852605,183.5834922396782
2021-09-07,216.2790453394243,182.9601208320684
2021-09-08,215.29928713693403,182.718875702034
2021-09-09,215.43520251564686,181.87734406623153
2021-09-10,214.93976139208047,180.472781952034
2021-09-13,214.92457117425093,180.88362600561626
2021-09-14,213.7165364809464,179.8441531952034
2021-09-15,214.6188448110834,181.36815200617283
2021-09-16,215.49885947087648,181.08682452944748
2021-09-17,213.66386490807358,179.43696556871078
2021-09-20,210.01933976728625,176.39060839784457
2021-09-21,209.87202670030035,176.24731598487148
2021-09-22,212.3760834429426,177.92512190725563
2021-09-23,214.8092039533227,180.08419269252175
2021-09-24,215.49939267947207,180.3472973272111
2021-09-27,213.63173339255127,179.84658422510626
2021-09-28,208.7201004137827,176.18416850080956
2021-09-29,208.49444480272058,176.4606339177292
2021-09-30,207.42597348530575,174.35903821341833
2021-10-01,208.09699508606855,176.36268120066788
2021-10-04,203.39349446686765,174.07245338747217
2021-10-05,205.3974089574549,175.90448147515684
2021-10-06,204.59865856964976,176.6261811247723
2021-10-07,206.65939304465792,178.09187474701477
2021-10-08,205.23030954834542,177.75105621331716
2021-10-11,204.32116399962229,176.53065943761385
2021-10-12,203.5100198063364,176.1040235718984
2021-10-13,204.6989841107216,176.63630053379882
2021-10-14,208.81556544888082,179.65026373709776
2021-10-15,209.08653168320367,180.99049249898806
2021-10-18,209.87905882780532,181.60129370319774
2021-10-19,211.73746841680676,182.94393373052014
2021-10-20,212.15752285686406,183.61424575617283
2021-10-21,214.27107763676204,184.16433050622342
2021-10-22,214.90723762318743,183.96680438549888
2021-10-25,215.6523921263294,184.8403149349828
2021-10-26,216.57434202259464,185.17668646276059
2021-10-27,214.27855717119715,184.24125382640153
2021-10-28,219.96824901645223,186.0522129882615
2021-10-29,222.92637358863422,186.41489102661404
2021-11-01,225.3873612901504,186.75045221109087
2021-11-02,228.81912543215563,187.43776168159278
2021-11-03,231.60854908946726,188.64884939157054
2021-11-04,232.66110845890188,189.43776800622342
2021-11-05,230.94303857565058,190.14490124089255
2021-11-08,231.88570674879787,190.3137095856102
2021-11-09,232.1804896596796,189.64784456587736
2021-11-10,228.10897507956687,188.08783488919246
2021-11-11,230.30988876498333,188.19146000936044
2021-11-12,233.18861304980445,189.55070219211697
2021-11-15,232.36493189019671,189.54866645162923
2021-11-16,233.9865165868269,190.28131561804292
2021-11-17,232.82458239942804,189.78627491904473
2021-11-18,233.33924352886635,190.42865974752075
2021-11-19,231.98593151291428,190.1623137396276
2021-11-22,228.276442490409,189.5543388547359
2021-11-23,228.3998513193937,189.86845558844362
2021-11-24,229.44138403452123,190.30398546599878
2021-11-26,225.69071733142448,185.9793611490589
2021-11-29,228.85985933706397,188.43432582599675
2021-11-30,223.80588690330714,184.86136409633679
2021-12-01,222.6060931837992,182.6771924332119
2021-12-02,225.20826842880135,185.27019217390205
2021-12-03,223.3328886470672,183.70492514799636
2021-12-06,222.81239496911948,185.85994421675773
2021-12-07,231.1487726721766,189.70856102003643
2021-12-08,231.71624406119577,190.29386605697226
2021-12-09,228.43298066391395,188.92735054897793
2021-12-10,230.29137307971587,190.7314316750152
2021-12-13,229.0035354753771,188.98887734643796
2021-12-14,227.2088642725782,187.5770023780611
2021-12-15,233.37070751559878,190.64359836698037
2021-12-16,227.55331742580495,188.9767221969237
2021-12-17,227.81261411449822,187.0325900311172
2021-12-20,225.04848825892566,184.90265207574376
2021-12-21,230.56273144817334,188.18983932275856
2021-12-22,233.55608022795982,190.1056490019733
2021-12-23,233.89836808483886,191.28880951477433
2021-12-27,239.32621476931405,193.93604296321593
2021-12-28,237.00898631083996,193.7401375290933
2021-12-29,238.14032892548917,194.01174088620726
2021-12-30,236.68262078818995,193.4316931984922
2021-12-31,236.19964116179577,192.92370677114957
2022-01-03,235.58321946056347,194.15341261257845
2022-01-04,233.84464634025198,194.03116936095932
2022-01-05,226.23177676960674,190.26836988969845
2022-01-06,228.45575852047332,190.0849951300344
2022-01-07,226.33382737851755,189.31510970071847
2022-01-10,227.47845970324866,189.04230071088847
2022-01-11,230.04204465708824,190.77392528713824
2022-01-12,229.84734703160154,191.3114793627302
2022-01-13,224.3079003942618,188.58651225080956
2022-01-14,225.58892435395194,188.74114946999597
